run_group,experiment,scenario,scenario_label,replicate,seed,beta_cei,observability_prob,run_tag,run_dir,master_csv,k1_spatial_npz,duration_sec,status,error
r20260612_134238,main,ce_strong,Targeted CE expansion,76,12421,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r076_m_ce_strong,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r076_m_ce_strong\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r076_m_ce_strong\K1_spatial_ce_intensity.npz,120.466845,ok,
r20260612_134238,main,ce_off,Linear reference,77,12422,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r077_m_ce_off,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r077_m_ce_off\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r077_m_ce_off\K1_spatial_ce_intensity.npz,30.271290,ok,
r20260612_134238,main,ce_light,Low-intensity CE,77,12422,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r077_m_ce_light,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r077_m_ce_light\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r077_m_ce_light\K1_spatial_ce_intensity.npz,96.880392,ok,
r20260612_134238,main,baseline,Status-quo CE,77,12422,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r077_m_baseline,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r077_m_baseline\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r077_m_baseline\K1_spatial_ce_intensity.npz,112.114888,ok,
r20260612_134238,main,ce_strong,Targeted CE expansion,77,12422,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r077_m_ce_strong,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r077_m_ce_strong\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r077_m_ce_strong\K1_spatial_ce_intensity.npz,120.928758,ok,
r20260612_134238,main,ce_off,Linear reference,78,12423,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r078_m_ce_off,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r078_m_ce_off\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r078_m_ce_off\K1_spatial_ce_intensity.npz,30.453268,ok,
r20260612_134238,main,ce_light,Low-intensity CE,78,12423,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r078_m_ce_light,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r078_m_ce_light\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r078_m_ce_light\K1_spatial_ce_intensity.npz,96.470436,ok,
r20260612_134238,main,baseline,Status-quo CE,78,12423,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r078_m_baseline,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r078_m_baseline\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r078_m_baseline\K1_spatial_ce_intensity.npz,114.796773,ok,
r20260612_134238,main,ce_strong,Targeted CE expansion,78,12423,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r078_m_ce_strong,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r078_m_ce_strong\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r078_m_ce_strong\K1_spatial_ce_intensity.npz,141.149051,ok,
r20260612_134238,main,ce_off,Linear reference,79,12424,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r079_m_ce_off,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r079_m_ce_off\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r079_m_ce_off\K1_spatial_ce_intensity.npz,63.521251,ok,
r20260612_134238,main,ce_light,Low-intensity CE,79,12424,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r079_m_ce_light,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r079_m_ce_light\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r079_m_ce_light\K1_spatial_ce_intensity.npz,98.100146,ok,
r20260612_134238,main,baseline,Status-quo CE,79,12424,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r079_m_baseline,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r079_m_baseline\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r079_m_baseline\K1_spatial_ce_intensity.npz,111.975056,ok,
r20260612_134238,main,ce_strong,Targeted CE expansion,79,12424,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r079_m_ce_strong,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r079_m_ce_strong\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r079_m_ce_strong\K1_spatial_ce_intensity.npz,119.296716,ok,
r20260612_134238,main,ce_off,Linear reference,80,12425,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r080_m_ce_off,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r080_m_ce_off\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r080_m_ce_off\K1_spatial_ce_intensity.npz,29.963085,ok,
r20260612_134238,main,ce_light,Low-intensity CE,80,12425,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r080_m_ce_light,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r080_m_ce_light\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r080_m_ce_light\K1_spatial_ce_intensity.npz,96.411172,ok,
r20260612_134238,main,baseline,Status-quo CE,80,12425,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r080_m_baseline,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r080_m_baseline\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r080_m_baseline\K1_spatial_ce_intensity.npz,111.966600,ok,
r20260612_134238,main,ce_strong,Targeted CE expansion,80,12425,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r080_m_ce_strong,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r080_m_ce_strong\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r080_m_ce_strong\K1_spatial_ce_intensity.npz,121.399809,ok,
r20260612_134238,main,ce_off,Linear reference,81,12426,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r081_m_ce_off,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r081_m_ce_off\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r081_m_ce_off\K1_spatial_ce_intensity.npz,30.430600,ok,
r20260612_134238,main,ce_light,Low-intensity CE,81,12426,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r081_m_ce_light,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r081_m_ce_light\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r081_m_ce_light\K1_spatial_ce_intensity.npz,98.622335,ok,
r20260612_134238,main,baseline,Status-quo CE,81,12426,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r081_m_baseline,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r081_m_baseline\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r081_m_baseline\K1_spatial_ce_intensity.npz,113.512824,ok,
r20260612_134238,main,ce_strong,Targeted CE expansion,81,12426,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r081_m_ce_strong,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r081_m_ce_strong\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r081_m_ce_strong\K1_spatial_ce_intensity.npz,118.852560,ok,
r20260612_134238,main,ce_off,Linear reference,82,12427,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r082_m_ce_off,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r082_m_ce_off\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r082_m_ce_off\K1_spatial_ce_intensity.npz,30.379529,ok,
r20260612_134238,main,ce_light,Low-intensity CE,82,12427,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r082_m_ce_light,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r082_m_ce_light\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r082_m_ce_light\K1_spatial_ce_intensity.npz,96.831223,ok,
r20260612_134238,main,baseline,Status-quo CE,82,12427,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r082_m_baseline,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r082_m_baseline\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r082_m_baseline\K1_spatial_ce_intensity.npz,116.640550,ok,
r20260612_134238,main,ce_strong,Targeted CE expansion,82,12427,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r082_m_ce_strong,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r082_m_ce_strong\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r082_m_ce_strong\K1_spatial_ce_intensity.npz,121.246329,ok,
r20260612_134238,main,ce_off,Linear reference,83,12428,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r083_m_ce_off,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r083_m_ce_off\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r083_m_ce_off\K1_spatial_ce_intensity.npz,30.603576,ok,
r20260612_134238,main,ce_light,Low-intensity CE,83,12428,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r083_m_ce_light,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r083_m_ce_light\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r083_m_ce_light\K1_spatial_ce_intensity.npz,96.517041,ok,
r20260612_134238,main,baseline,Status-quo CE,83,12428,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r083_m_baseline,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r083_m_baseline\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r083_m_baseline\K1_spatial_ce_intensity.npz,114.932021,ok,
r20260612_134238,main,ce_strong,Targeted CE expansion,83,12428,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r083_m_ce_strong,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r083_m_ce_strong\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r083_m_ce_strong\K1_spatial_ce_intensity.npz,119.061233,ok,
r20260612_134238,main,ce_off,Linear reference,84,12429,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r084_m_ce_off,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r084_m_ce_off\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r084_m_ce_off\K1_spatial_ce_intensity.npz,30.652744,ok,
r20260612_134238,main,ce_light,Low-intensity CE,84,12429,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r084_m_ce_light,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r084_m_ce_light\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r084_m_ce_light\K1_spatial_ce_intensity.npz,99.311268,ok,
r20260612_134238,main,baseline,Status-quo CE,84,12429,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r084_m_baseline,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r084_m_baseline\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r084_m_baseline\K1_spatial_ce_intensity.npz,115.246152,ok,
r20260612_134238,main,ce_strong,Targeted CE expansion,84,12429,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r084_m_ce_strong,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r084_m_ce_strong\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r084_m_ce_strong\K1_spatial_ce_intensity.npz,119.804645,ok,
r20260612_134238,main,ce_off,Linear reference,85,12430,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r085_m_ce_off,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r085_m_ce_off\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r085_m_ce_off\K1_spatial_ce_intensity.npz,30.386517,ok,
r20260612_134238,main,ce_light,Low-intensity CE,85,12430,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r085_m_ce_light,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r085_m_ce_light\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r085_m_ce_light\K1_spatial_ce_intensity.npz,96.893634,ok,
r20260612_134238,main,baseline,Status-quo CE,85,12430,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r085_m_baseline,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r085_m_baseline\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r085_m_baseline\K1_spatial_ce_intensity.npz,112.781352,ok,
r20260612_134238,main,ce_strong,Targeted CE expansion,85,12430,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r085_m_ce_strong,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r085_m_ce_strong\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r085_m_ce_strong\K1_spatial_ce_intensity.npz,125.302985,ok,
r20260612_134238,main,ce_off,Linear reference,86,12431,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r086_m_ce_off,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r086_m_ce_off\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r086_m_ce_off\K1_spatial_ce_intensity.npz,30.212746,ok,
r20260612_134238,main,ce_light,Low-intensity CE,86,12431,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r086_m_ce_light,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r086_m_ce_light\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r086_m_ce_light\K1_spatial_ce_intensity.npz,97.365098,ok,
r20260612_134238,main,baseline,Status-quo CE,86,12431,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r086_m_baseline,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r086_m_baseline\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r086_m_baseline\K1_spatial_ce_intensity.npz,111.641400,ok,
r20260612_134238,main,ce_strong,Targeted CE expansion,86,12431,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r086_m_ce_strong,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r086_m_ce_strong\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r086_m_ce_strong\K1_spatial_ce_intensity.npz,118.507797,ok,
r20260612_134238,main,ce_off,Linear reference,87,12432,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r087_m_ce_off,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r087_m_ce_off\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r087_m_ce_off\K1_spatial_ce_intensity.npz,30.295477,ok,
r20260612_134238,main,ce_light,Low-intensity CE,87,12432,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r087_m_ce_light,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r087_m_ce_light\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r087_m_ce_light\K1_spatial_ce_intensity.npz,97.744239,ok,
r20260612_134238,main,baseline,Status-quo CE,87,12432,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r087_m_baseline,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r087_m_baseline\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r087_m_baseline\K1_spatial_ce_intensity.npz,113.225143,ok,
r20260612_134238,main,ce_strong,Targeted CE expansion,87,12432,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r087_m_ce_strong,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r087_m_ce_strong\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r087_m_ce_strong\K1_spatial_ce_intensity.npz,119.979362,ok,
r20260612_134238,main,ce_off,Linear reference,88,12433,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r088_m_ce_off,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r088_m_ce_off\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r088_m_ce_off\K1_spatial_ce_intensity.npz,30.368455,ok,
r20260612_134238,main,ce_light,Low-intensity CE,88,12433,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r088_m_ce_light,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r088_m_ce_light\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r088_m_ce_light\K1_spatial_ce_intensity.npz,98.563836,ok,
r20260612_134238,main,baseline,Status-quo CE,88,12433,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r088_m_baseline,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r088_m_baseline\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r088_m_baseline\K1_spatial_ce_intensity.npz,188.265169,ok,
r20260612_134238,main,ce_strong,Targeted CE expansion,88,12433,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r088_m_ce_strong,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r088_m_ce_strong\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r088_m_ce_strong\K1_spatial_ce_intensity.npz,361.266258,ok,
r20260612_134238,main,ce_off,Linear reference,89,12434,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r089_m_ce_off,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r089_m_ce_off\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r089_m_ce_off\K1_spatial_ce_intensity.npz,92.068081,ok,
r20260612_134238,main,ce_light,Low-intensity CE,89,12434,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r089_m_ce_light,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r089_m_ce_light\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r089_m_ce_light\K1_spatial_ce_intensity.npz,224.180810,ok,
r20260612_134238,main,baseline,Status-quo CE,89,12434,-0.015,0.5,m,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r089_m_baseline,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r089_m_baseline\MASTER_metrics.csv,C:\Sanja_Cooperation_2\Journal_of_cleaner_production_revision\github_reposit\results\runs\r20260612_134238_m_r089_m_baseline\K1_spatial_ce_intensity.npz,113.551297,ok,
